Index,reviewId,appTitle,userName,date,score_x,text,TrueDate,category,summary,installs,minInstalls,score_y,ratings,reviews,free,offersIAP,size,androidVersionText,developerId,genreId,familyGenreId,contentRating,adSupported,released,updated,version,recentChanges,appId,url,newText,reviewLen,Akash,Christian,Connor,Bug reports,Feature requests,User experiences,Ratings,
600070,3541080,BOWMASTERS,Jhared krisniel Turla,02-Apr-19,4,123456 Ltd Fffr566 tab is a little bit of a problem with a,2019-04-07,GAME_ACTION,A brand new version of the world-famous game with bowmen.,"50,000,000+",50000000,4.641812,2561203,1103967,TRUE,TRUE,Varies with device,4.1 and up,5.93E+18,GAME_ACTION,,Teen,TRUE,10-Nov-16,1.55E+12,2.12.5,Bug fixes and general improvements.,com.miniclip.bowmasters,"https://play.google.com/store/apps/details?id=com.miniclip.bowmasters&hl=en&gl=us""appTitle",123456 Fffr566 tab is a little bit of a problem with a,12,Y,Y,N,1,,,,
494386,2716121,TUBI - FREE MOVIES & TV SHOWS,Harlan Quintana,13-Apr-19,5,it is cool,2019-04-14,ENTERTAINMENT,"Stream Movies &amp; TV Shows in Holiday, Anime, Horror, Reality &amp; More!","10,000,000+",10000000,4.3751345,470487,198553,TRUE,FALSE,15M,4.1 and up,9.01E+18,ENTERTAINMENT,,Teen,TRUE,19-Sep-14,1.55E+12,2.19,,com.tubitv,"https://play.google.com/store/apps/details?id=com.tubitv&hl=en&gl=us""appTitle",it is cool,3,Y,Y,N,,,,1,
270937,2274166,,Eleanor Wilmot,28-Apr-19,5,Great app! so easy to scan barcodes and use alongside my fitbit.,2019-05-01,HEALTH_AND_FITNESS,,,,,,,,,,,,,,,,,,,,,,Great so easy to scan and use alongside my,9,Y,Y,N,,,1,,
294452,2310498,,Filips Reiniks,21-Apr-19,5,really fun to play,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,really fun to play,4,Y,Y,N,,,,1,
778474,4137144,CASH APP,Doug Cook,09-Mar-19,5,I'll update my terrible review to a more positive one when they clear up the problem that is affecting many right now as i just discovered. It's the first item addressed in the 'Support' section of the cash app now. they are apparently working hard to fix the problem with failed transactions. I will update if/when fixed... UPDATE: The app is working fine now. It's a very handy app now that the bugs have been worked on. Transferring funds between bank and debit card is almost instantaneous. A+++,2019-04-07,FINANCE,"Pay your friends instantly, and cash out to your bank for FREE!","10,000,000+",10000000,4.0377507,71548,27566,TRUE,FALSE,13M,5.0 and up,4.88E+18,FINANCE,,Everyone,FALSE,15-Oct-13,1.55E+12,2.46.4,Various bug fixes and improvements,com.squareup.cash,"https://play.google.com/store/apps/details?id=com.squareup.cash&hl=en&gl=us""appTitle",Ill update my terrible review to a more positive one when they clear up the problem that is affecting many right now as i just discovered Its the first item in the Support section of the cash now they are apparently working hard to fix the problem with I will update fixed UPDATE The is working fine now Its a very handy now that the have been worked on Transferring funds between bank and debit card is almost instantaneous A,80,Y,Y,N,,,1,,
748482,4048108,FANTASTIC FACE – DAILY FACE & BEAUTY COMPETITION,Jillian McBride,19-Jan-19,4,thos game is fun but some more stuff needs to be free any ways i love this game!!!!!!,2019-04-07,LIFESTYLE,Learn more about yourself！,"1,000,000+",1000000,2.2126925,13630,9546,TRUE,TRUE,31M,4.4 and up,VIPTOP+DATA+LIMITED,LIFESTYLE,,Everyone,TRUE,20-Nov-18,1.55E+12,1.4.5,Fix bugs,com.hy.sfacer,"https://play.google.com/store/apps/details?id=com.hy.sfacer&hl=en&gl=us""appTitle",game is fun but some more stuff needs to be free any ways i love this game,17,Y,Y,N,,1,,,
114091,660259,YOUTUBE KIDS,Reyyan Emin,22-Apr-19,5,it is more 4 kids,2019-05-09,FAMILY,Best video app for all kids,"50,000,000+",50000000,4.4441032,685543,238017,TRUE,FALSE,Varies with device,Varies with device,5.70E+18,ENTERTAINMENT,FAMILY_MUSICVIDEO,Everyone,TRUE,23-Feb-15,1.55E+12,Varies with device,"By popular request, we&#39;re giving parents more power than ever before. You now have even more control and can hand-pick every channel and video that your child sees.",com.google.android.apps.youtube.kids,"https://play.google.com/store/apps/details?id=com.google.android.apps.youtube.kids&hl=en&gl=us""appTitle",it is more 4,4,Y,Y,N,,,1,,
171426,1370815,SPOTIFY - MUSIC AND PODCASTS,Nathon Webber,18-Apr-19,2,Spotify have listended and improved the user experience of the app and its load times however I can't change my startl rating yet. since the latest updateusic wont play properly on my galaxy s9 the audio keeps stopping now and against especially when the screen goes off. there isn't anything wrong with my internet connection and o haven't restricted the apps background data or put it to sleep.,2019-04-21,MUSIC_AND_AUDIO,Spotify gives you instant access to millions of songs and podcasts.,"100,000,000+",100000000,4.569571,14687107,4448422,TRUE,FALSE,Varies with device,Varies with device,Spotify+Ltd.,MUSIC_AND_AUDIO,,Teen,TRUE,27-May-14,1.55E+12,Varies with device,"We’re always making changes and improvements to Spotify. To make sure you don’t miss a thing, just keep your Updates turned on.",com.spotify.music,"https://play.google.com/store/apps/details?id=com.spotify.music&hl=en&gl=us""appTitle",have and the user experience of the and its load times however I cant change my rating yet since the latest wont play properly on my galaxy s9 the audio stopping now and against especially when the screen goes off there anything wrong with my connection and o havent restricted the background data or put it to sleep,58,Y,Y,N,1,,,,
39663,180771,AMAZON PRIME VIDEO,keith B.,02-May-19,4,"happy with amazon prime as can download what I want to watch on the go.has a wide range of movies, t.v series.",2019-05-09,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,TRUE,TRUE,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,TRUE,28-Aug-17,1.55E+12,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",happy with prime as can what I want to watch on the a wide range of series,17,Y,Y,N,,,1,,
15442,53062,AMAZON ALEXA,Brian Kowalski,27-Dec-18,4,"Works to bring together various smart home devices into one Alexa controlled ecosystem, however there are absolutely no widgets. I'd love the ability to interact with routines and Amazon devices like the plug from the home screen. It generally meets my expectations but widgets are a must when it comes to smart home.",2019-03-09,MUSIC_AND_AUDIO,"ALWAYS READY, CONNECTED, AND FAST. Just ask.","10,000,000+",10000000,3.4438252,69791,34182,TRUE,FALSE,Varies with device,Varies with device,Amazon+Mobile+LLC,MUSIC_AND_AUDIO,,Everyone,FALSE,17-Nov-14,1.55E+12,Varies with device,Various bug fixes and performance improvements.,com.amazon.dee.app,"https://play.google.com/store/apps/details?id=com.amazon.dee.app&hl=en&gl=us""appTitle",Works to bring together various smart home into one ecosystem however there are absolutely no Id love the ability to interact with and like the plug from the home screen It generally my but are a must when it comes to smart home,43,Y,Y,N,,1,,,
441638,2548775,,Killer Dragonoc,30-Apr-19,5,yo hella nice graphics update,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,yo nice graphics update,4,Y,Y,N,,,,1,
325558,2366544,,Josh Pickles,04-Apr-19,5,best streaming app ever!!,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,best streaming ever,3,Y,Y,N,,,,1,
719865,3963239,PBS KIDS VIDEO,A Google User,21-Nov-17,5,I'm only 11 and love this app,2019-04-07,EDUCATION,"Stream TV Shows, Full Episodes, Live TV &amp; Cartoons with the PBS KIDS Video App.","5,000,000+",5000000,4.214824,37803,8707,TRUE,FALSE,Varies with device,Varies with device,8.33E+18,EDUCATION,FAMILY_MUSICVIDEO,Everyone,FALSE,24-Jun-14,1.55E+12,Varies with device,* Significant video player performance and buffering improvements. <br>* Fixed multiple bugs and made several stability improvements.,org.pbskids.video,"https://play.google.com/store/apps/details?id=org.pbskids.video&hl=en&gl=us""appTitle",only 11 and love this,5,Y,Y,N,,,,1,
827562,4287841,CVS/PHARMACY,Barbara Higgins,29-Sep-18,4,I like this app for printing pics from home,2019-03-16,HEALTH_AND_FITNESS,"The official CVS/pharmacy® app for prescriptions, ExtraCare® coupons and photo.","10,000,000+",10000000,4.378564,156782,53720,TRUE,FALSE,60M,4.4 and up,CVS+Pharmacy,HEALTH_AND_FITNESS,,Everyone,FALSE,15-Jun-11,1.55E+12,5.3.0,This update includes minor bug fixes and improvements to make your app experience even better!,com.cvs.launchers.cvs,"https://play.google.com/store/apps/details?id=com.cvs.launchers.cvs&hl=en&gl=us""appTitle",I like this for printing from home,7,Y,Y,N,,,1,,
397503,2482555,,Robert Elkins,04-Mar-19,1,Terrible app! Stay away if you don't need to use it. So many other apps to use that work way better. And dont have daily limits. What a joke.,2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,Terrible Stay away if you dont need to use it So many other to use that work way better And dont have daily What a joke,26,Y,Y,N,,,,1,
384309,2462574,,farah 2006,15-Apr-19,4,it is a great app... i personally love it... it realky helps me sisyer wuth her maths...,2019-05-01,EDUCATION,,,,,,,,,,,,,,,,,,,,,,it is a great i personally love it it me her,11,Y,Y,N,,,1,,
231597,1927661,BITMOJI – YOUR PERSONAL EMOJI,Gina Horn,23-Mar-19,5,My husband and I text each other every day. While he's at work he checks in with me to let me know how his day is going. It's fun to send cute or funny bitmoji to each other. We just wish we could do couple ones.,2019-04-01,ENTERTAINMENT,Bitmoji is your personal emoji. Use it in Snapchat and wherever else you chat!,"100,000,000+",100000000,4.62598,2799119,1022882,TRUE,TRUE,Varies with device,Varies with device,Bitstrips,ENTERTAINMENT,,Teen,FALSE,28-Oct-14,1.55E+12,Varies with device,Bug fixes and performance improvements.,com.bitstrips.imoji,"https://play.google.com/store/apps/details?id=com.bitstrips.imoji&hl=en&gl=us""appTitle",My husband and I text each other every day While at work he in with me to let me know how his day is going Its fun to send cute or funny to each other We just wish we could do couple,42,Y,Y,N,,,1,,
329519,2373267,,lil the runner,21-Apr-19,5,it very fun and easy no purchases (unless you want merch) or ads and a bunch of stickers you DON'T have to pay for OR download. overall it is a great app,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,it very fun and easy no unless you want merch or and a bunch of stickers you DONT have to pay for OR overall it is a great,28,Y,Y,N,,,,1,
523154,3056780,KICK THE BUDDY,Omayra Gonzalez,13-Apr-19,5,I love you guys,2019-04-14,GAME_ACTION,Relief stress with Kick the Buddy! Limitless arsenal to beat at your disposal!,"100,000,000+",100000000,4.308717,1728770,707846,TRUE,TRUE,Varies with device,4.4 and up,7.49E+18,GAME_ACTION,,Teen,TRUE,22-May-18,1.53E+12,Varies with device,We are ready to make your game experience even greater! Bugs are fixed and game performance is optimized. Enjoy!<br><br>Our team reads all reviews and always tries to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements.,com.playgendary.kickthebuddy,"https://play.google.com/store/apps/details?id=com.playgendary.kickthebuddy&hl=en&gl=us""appTitle",I love you,3,Y,Y,N,,,,1,
643357,3717657,FITBIT,Mary Kay Hunter,04-Apr-19,2,Until recently I've enjoyed my Fitbit and the app. I've used it for about 9 months and have had no problems till around a month ago. Seems my activity is not syncing anymore. I looked tonight and realized nothing since March 11. Then I started looking at other parts. the only thing consistently syncing is steps. is deleted activity and other things as well. Very frustrating...I see I'm not alone. Please fix it!,2019-04-07,HEALTH_AND_FITNESS,"Fitbit is dedicated to helping people lead healthier, more active lives.","10,000,000+",10000000,3.8835878,432498,190846,TRUE,FALSE,Varies with device,Varies with device,"Fitbit,+Inc.",HEALTH_AND_FITNESS,,Everyone,FALSE,16-Mar-12,1.55E+12,Varies with device,*Bug fixes and performance improvements,com.fitbit.FitbitMobile,"https://play.google.com/store/apps/details?id=com.fitbit.FitbitMobile&hl=en&gl=us""appTitle",Until recently my and the used it for about 9 and have had no till around a month ago my activity is not I tonight and nothing since March 11 Then I looking at other the only thing consistently is is activity and other as well Very see not alone Please fix it,53,Y,Y,N,1,,,,
250500,2179432,BANK OF AMERICA MOBILE BANKING,jim mariano,27-Mar-19,5,very convenient and easy to use best on line application for mobile banking,2019-04-01,FINANCE,"View balances, make transfers, deposit checks with the Bank of America App.","10,000,000+",10000000,4.4908147,465738,150413,TRUE,FALSE,56M,4.4 and up,5.62E+18,FINANCE,,Everyone,FALSE,,1.55E+12,8.1.8,"We’ve updated the app with our new logo.<br><br>In this release:<br>• Cash Rewards credit card holders can select online shopping, dining, or another category each month as their 3% cash back choice<br>• Checking customers can view Bill Pay history, manage automatic Bill Pay plans, request eBills, and more<br>• Debit card holders can set daily limits for debit card purchases and ATM withdrawals<br>• Erica will notify you when you qualify for Preferred Rewards and allow you to easily enroll",com.infonow.bofa,"https://play.google.com/store/apps/details?id=com.infonow.bofa&hl=en&gl=us""appTitle",very convenient and easy to use best on line application for mobile banking,13,Y,Y,N,,,1,,
160187,1242667,PAYPAL MOBILE CASH: SEND AND REQUEST MONEY FAST,Dark Night,21-Apr-19,1,hate it not responding and can't even login always telling sorry we're having some trouble completing your request i been trying to login for 1 month guess it means it will login when im dead,2019-04-21,FINANCE,"The PayPal mobile app is the secure way to send, receive, and access your money.","50,000,000+",50000000,4.407299,901959,306835,TRUE,FALSE,56M,4.4 and up,PayPal+Mobile,FINANCE,,Everyone,FALSE,,1.55E+12,7.6.0,We’ve fixed some bugs and made improvements to how your balance and balance transactions are displayed.,com.paypal.android.p2pmobile,"https://play.google.com/store/apps/details?id=com.paypal.android.p2pmobile&hl=en&gl=us""appTitle",hate it not and cant even login always telling sorry were some trouble your request i been trying to login for 1 month guess it it will login when dead,30,Y,Y,N,1,,,,
587676,3491880,SLITHER.IO,A Google User,01-Apr-19,5,very nice game,2019-04-07,GAME_ACTION,Play online with people all over the world! Can YOU become the longest player?,"100,000,000+",100000000,4.357608,5614610,2292969,TRUE,TRUE,Varies with device,2.3 and up,Lowtech+Studios,GAME_ACTION,,Everyone,TRUE,25-Mar-16,1.51E+12,Varies with device,New skins!<br><br>Build a slither: Create your own skin!,air.com.hypah.io.slither,"https://play.google.com/store/apps/details?id=air.com.hypah.io.slither&hl=en&gl=us""appTitle",very nice game,3,Y,Y,N,,,,1,
296920,2315037,,Logan Cunningham,22-Apr-19,5,I don't think there's any guns but it's still fun to play,2019-05-01,GAME_ACTION,,,,,,,,,,,,,,,,,,,,,,I dont think theres any but its still fun to play,11,Y,Y,N,,,,1,
767774,4105028,FRESH EBT - FOOD STAMP BALANCE,Sophia Flores,03-Apr-19,5,I love this app.,2019-04-07,FINANCE,"Check your EBT Card balance and Food Stamp spending. Accurate, free, and secure!","1,000,000+",1000000,4.600252,39635,15498,TRUE,FALSE,12M,4.0.3 and up,7.87E+18,FINANCE,,Everyone,FALSE,24-Dec-15,1.55E+12,3.1.9,Bug fixes and updates. We&#39;re always working to make Fresh EBT better for you!,com.propel.ebenefits,https://play.google.com/store/apps/details?id=com.propel.ebenefits&hl=en&gl=us,I love this,3,Y,Y,N,,,,1,
605002,3560886,HELIX JUMP,A Google User,30-Mar-19,5,it's just quick and reliable,2019-04-07,GAME_ACTION,Get to the bottom!,"100,000,000+",100000000,4.3662224,3607465,1462464,TRUE,TRUE,43M,4.4 and up,VOODOO,GAME_ACTION,,Everyone,TRUE,12-Mar-18,1.55E+12,2.1,,com.h8games.helixjump,"https://play.google.com/store/apps/details?id=com.h8games.helixjump&hl=en&gl=us""appTitle",its just quick and reliable,5,Y,Y,N,,,,1,
215572,1671934,HELIX JUMP,Trushant Rathod,28-Mar-19,5,Not good game but okk,2019-04-01,GAME_ACTION,Get to the bottom!,"100,000,000+",100000000,4.3662224,3607465,1462464,TRUE,TRUE,43M,4.4 and up,VOODOO,GAME_ACTION,,Everyone,TRUE,12-Mar-18,1.55E+12,2.1,,com.h8games.helixjump,"https://play.google.com/store/apps/details?id=com.h8games.helixjump&hl=en&gl=us""appTitle",Not good game but,4,Y,Y,N,,,,1,
439073,2544704,,Robert Yale Richardson,09-Apr-19,1,Drains the battery on my phone because it displays usage of anything on my network. How do I shut this off?,2019-05-01,LIFESTYLE,,,,,,,,,,,,,,,,,,,,,,the battery on my phone because it usage of anything on my network How do I shut this off,19,Y,Y,N,1,,,,
441053,2547879,,A Google User,31-Mar-19,5,ok it is good,2019-05-01,LIFESTYLE,,,,,,,,,,,,,,,,,,,,,,it is good,3,Y,Y,N,,,,1,
46520,220445,"HULU: STREAM TV, MOVIES & MORE",Kristina Lumley,29-Apr-19,5,love it. we get everything we want and can modfiy our plan as we need it.,2019-05-09,ENTERTAINMENT,"Hulu: Get exclusive seasons, movies, Originals, and more - now offering Live TV","10,000,000+",10000000,4.020658,347468,106853,TRUE,FALSE,Varies with device,5.0 and up,Hulu,ENTERTAINMENT,,Teen,TRUE,22-Jun-11,1.55E+12,Varies with device,This release includes bug fixes and more spring-cleaning work. Get the latest version of our app and continue enjoying your Hulu favorites!,com.hulu.plus,"https://play.google.com/store/apps/details?id=com.hulu.plus&hl=en&gl=us""appTitle",love it we get everything we want and can our plan as we need it,15,Y,Y,N,,,1,,
226317,1881869,NETFLIX,Eva Xandria,25-Mar-19,5,i can watch everything i want yayyyyy,2019-04-01,ENTERTAINMENT,Netflix is the leading subscription service for watching TV episodes and movies.,"500,000,000+",500000000,4.4488134,6401919,2006574,TRUE,TRUE,Varies with device,Varies with device,"Netflix,+Inc.",ENTERTAINMENT,,Teen,FALSE,05-May-11,1.55E+12,Varies with device,Someone eyeing your Netflix app on the bus? Make sure it’s the latest and greatest. Get the update for our best experience yet.<br><br>No matter your mood—we’ve got options. In this version we made player improvements to make watching them even better.,com.netflix.mediaclient,"https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=en&gl=us""appTitle",i can watch everything i want,6,Y,Y,N,,,,1,
334799,2382337,,Dont Subscribe,30-Apr-19,3,the selection is alright. i really dont like the ads i see when i first come on. I'm paying for this i shouldn't be seeing any ads at all.,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,the selection is alright i really dont like the i see when i first come on paying for this i shouldnt be seeing any at all,26,Y,Y,N,,,1,,
446922,2556927,,Allison Payne,09-Apr-19,5,Wonderful I just have one issue when I try to watch the free chest ad it exits the game please fix it I love the game soooooooo much!!! also I have something you could add maybe trading where you go to someone's profile then press trade request and if they accept you can like offer things that way if they dont want it they can give it away. but whether you do or not I LOVE THE GAME SO MUCH!!!!!,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,Wonderful I just have one issue when I try to watch the free chest ad it the game please fix it I love the game so much also I have something you could add maybe trading where you go to profile then press trade request and if they accept you can like offer that way if they dont want it they can give it away but whether you do or not I LOVE THE GAME SO MUCH,77,Y,Y,N,1,1,,,
406074,2494909,,Tricky Fox,08-Mar-19,5,"Very easy, very quick. I highly recommend.",2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,Very easy very quick I highly recommend,7,Y,Y,N,,,,1,
437790,2542740,,Matthew Reindl,29-Apr-19,1,this app is poorly coded. my mother doesnt know that chrome is better than internet explorer and she could make a less buggy app. my dumb self paid for premium too. i wamt my money back,2019-05-01,LIFESTYLE,,,,,,,,,,,,,,,,,,,,,,this is poorly my mother doesnt know that chrome is better than explorer and she could make a less buggy my dumb self for premium too i my money back,30,Y,N,Y,,,,1,
617876,3608959,TOCA KITCHEN 2,Aue some,24-Mar-19,5,I like feeding random people things and grossing them out.,2019-04-07,FAMILY,The wildly popular Toca Kitchen is back!,"50,000,000+",50000000,4.4820485,1133322,487419,TRUE,FALSE,56M,4.1 and up,8.57E+18,GAME_EDUCATIONAL,FAMILY_PRETEND,Everyone,FALSE,25-May-15,1.50E+12,1.2.3-play,"Thanks for playing Toca Kitchen 2!<br>In this version, we&#39;ve made some minor tweaks and changes.<br><br>Happy playing!",com.tocaboca.tocakitchen2,"https://play.google.com/store/apps/details?id=com.tocaboca.tocakitchen2&hl=en&gl=us""appTitle",I like feeding random people and them out,8,Y,N,Y,,,,1,
473185,2606236,"NOTEPAD - NOTES WITH REMINDER, TODO, STICKY NOTES",TheLuckyAzn,19-Nov-18,4,Perfect for writing down AMAZING adult video for later usage!!,2019-03-13,LIFESTYLE,Take notes at anytime and wherever you go using this free notepad app.,"1,000,000+",1000000,4.798454,49289,20667,TRUE,FALSE,7.6M,4.1 and up,"Lemon,+Inc",LIFESTYLE,,Everyone,TRUE,14-Nov-17,1.54E+12,1.2.1,1. Performance enhancement<br>2. User Experience Improvement,notes.notebook.memo.pad.color.notepad.locker,"https://play.google.com/store/apps/details?id=notes.notebook.memo.pad.color.notepad.locker&hl=en&gl=us""appTitle",Perfect for writing down AMAZING adult video for later usage,10,Y,N,Y,,,1,,
817954,4260949,SWEATCOIN PAYS YOU TO GET FIT,,13-Feb-19,4,its a good app,2019-03-16,HEALTH_AND_FITNESS,Turn your steps to &#39;sweat coins&#39; - digital currency to make you fit and active!,"10,000,000+",10000000,3.8923936,72347,39730,TRUE,FALSE,24M,4.4 and up,Sweatco+Ltd,HEALTH_AND_FITNESS,,Everyone,TRUE,09-Apr-17,1.55E+12,14.1,"We update the Sweatcoin app regularly to make earning more effective and fun for you.<br>Please get the latest version for our new features, performance improvements and bug fixes aimed to help you be more physically active.<br>Thank you for walking with Sweatcoin!",in.sweatco.app,"https://play.google.com/store/apps/details?id=in.sweatco.app&hl=en&gl=us""appTitle",its a good,3,Y,N,Y,,,,1,
758246,4077046,CHASE MOBILE,Kelly Brand,14-Mar-19,2,"Kinda stunned that i cant get a summary of my charges since the last statement. i can get a ytd summary, however what i really needbis to see a total of my spening to date.",2019-04-07,FINANCE,Our Chase Mobile App makes it easy for you to bank on the go 24/7.,"10,000,000+",10000000,4.630855,1469269,512294,TRUE,FALSE,43M,5.0 and up,JPMorgan+Chase,FINANCE,,Everyone,FALSE,19-Nov-10,1.55E+12,3.71,We’ve enhanced the Chase Mobile® app experience with new features that will allow our customers to do more in the app. Feature updates includes:<br><br>[+] Enjoy a more organized list of all of your profile and settings.<br>[+] Access statement summaries from Credit Card transaction activity.<br>[+] Freedom cardmembers can now activate their 5% quarterly cash back.<br>[+] United cardmembers can now view their rewards balance.<br>[+] Grow your savings automatically with Autosave.,com.chase.sig.android,"https://play.google.com/store/apps/details?id=com.chase.sig.android&hl=en&gl=us""appTitle",that i cant get a summary of my since the last statement i can get a summary however what i really to see a total of my to date,29,Y,N,Y,,1,,,
579376,3457439,DUOLINGO: LEARN LANGUAGES FREE,Patrick Hempstead,07-Mar-19,5,"really easy to pick up, and great at reinforcing what youve learnt",2019-03-13,FAMILY,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,TRUE,TRUE,Varies with device,Varies with device,6.96E+18,EDUCATION,FAMILY_EDUCATION,Everyone,TRUE,29-May-13,1.55E+12,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",really easy to pick up and great at what youve learnt,11,Y,N,Y,,,,1,
483183,2642862,FAMILY LOCATOR - GPS TRACKER,,02-Mar-19,4,"Pretty good app ! Easy to install and use, so far.",2019-03-13,LIFESTYLE,"Family Locator lets you know your family is safe, even when they’re far away!","50,000,000+",50000000,4.46382,919523,320230,TRUE,TRUE,47M,4.4 and up,Life360,LIFESTYLE,,Everyone,FALSE,07-Apr-10,1.55E+12,18.3.0,"Thanks for using Life360! We’re always making changes and improvements behind the scenes; to ensure that you do not miss anything, please keep your updates turned on.<br>- Bug fixes and performance improvements",com.life360.android.safetymapd,"https://play.google.com/store/apps/details?id=com.life360.android.safetymapd&hl=en&gl=us""appTitle",Pretty good Easy to install and use so far,9,Y,N,Y,,,,1,
494519,2717891,PIXEL ART: COLOR BY NUMBER,A Google User,30-Mar-19,5,This is a game a totally recommend!! Its is soooooooo fun! But there are some ads here and there but otherwise I LOVE THIS GAME,2019-04-14,ENTERTAINMENT,Color by numbers lots of free pictures with Pixel Art! Download now!,"50,000,000+",50000000,4.711648,1420324,607094,TRUE,TRUE,32M,4.3 and up,7.47E+18,GAME_PUZZLE,,Everyone,TRUE,16-Oct-17,1.55E+12,4.5,- Performance and stability improvements<br><br>We read all your reviews and always try to make the game better. Please leave us some feedback if you love what we do and feel free to suggest any improvements. Color. Relax. Enjoy!,com.europosit.pixelcoloring,"https://play.google.com/store/apps/details?id=com.europosit.pixelcoloring&hl=en&gl=us""appTitle",This is a game a totally recommend Its is so fun But there are some here and there but otherwise I LOVE THIS GAME,24,Y,N,Y,,,,1,
85234,453611,FAMILY LOCATOR - GPS TRACKER,Carlton Bentwood,26-Apr-19,3,"I love the app its very useful, easy to use, seems to be mostly accurate but it does get anoying having a popup almost everytime i use the app about using Wi-Fi for more accuracy or leaving a review even after leaving one. if an option gets added to turn those off i'll change my review to 5 stars.",2019-05-09,LIFESTYLE,"Family Locator lets you know your family is safe, even when they’re far away!","50,000,000+",50000000,4.46382,919523,320230,TRUE,TRUE,47M,4.4 and up,Life360,LIFESTYLE,,Everyone,FALSE,07-Apr-10,1.55E+12,18.3.0,"Thanks for using Life360! We’re always making changes and improvements behind the scenes; to ensure that you do not miss anything, please keep your updates turned on.<br>- Bug fixes and performance improvements",com.life360.android.safetymapd,"https://play.google.com/store/apps/details?id=com.life360.android.safetymapd&hl=en&gl=us""appTitle",I love the its very useful easy to use to be mostly accurate but it does get a almost i use the about for more accuracy or leaving a review even after leaving one if an option added to turn those off ill change my review to 5,48,Y,N,Y,,1,,,
325614,2366641,,LATASHA PATE,27-Apr-19,1,It is not working correctly for me.,2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,It is not working correctly for me,7,Y,N,Y,,,,1,
48461,231779,AMAZON PRIME VIDEO,Naveen Chakravarthy,04-May-19,4,need to upload old movies also,2019-05-09,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,TRUE,TRUE,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,TRUE,28-Aug-17,1.55E+12,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",need to old also,4,Y,N,Y,,1,,,
319842,2356717,,Jalisa Sherman,25-Apr-19,1,"i cannot use this app on my note 8. i unistalled it and reinstalled it, still dont work. it needs to be fixed to where it can work on the note8! disappointed!!",2019-05-01,ENTERTAINMENT,,,,,,,,,,,,,,,,,,,,,,i cannot use this on my note 8 i it and it still dont work it needs to be fixed to where it can work on the note8 disappointed,29,Y,N,Y,1,,,,
